Sample_ID,Species,Site,Species_Group,Site_Group,Test,Download_link,Ref
Y0694P,Squalidus wolterstorffi,Y_10_A,P_Squalidus_wolterstorffi,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0695P,Squalidus wolterstorffi,Y_10_A,P_Squalidus_wolterstorffi,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0696P,Hemiculter bleekeri,Y_10_A,P_Hemiculter_bleekeri,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0697P,Hemiculter bleekeri,Y_10_A,P_Hemiculter_bleekeri,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0698P,Ancherythroculter nigrocauda,Y_10_A,P_Ancherythroculter_nigrocauda,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0699P,Rhinogobius similis,Y_10_A,P_Rhinogobius_similis,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/453/435/GCA_019453435.1_ASM1945343v1/GCA_019453435.1_ASM1945343v1_genomic.fna.gz,Rhinogobius_similis
Y0700P,Rhinogobius similis,Y_10_A,P_Rhinogobius_similis,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/453/435/GCA_019453435.1_ASM1945343v1/GCA_019453435.1_ASM1945343v1_genomic.fna.gz,Rhinogobius_similis
Y0701P,Rhinogobius similis,Y_10_A,P_Rhinogobius_similis,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/453/435/GCA_019453435.1_ASM1945343v1/GCA_019453435.1_ASM1945343v1_genomic.fna.gz,Rhinogobius_similis
Y0702P,Liobagrus marginatoides,Y_10_A,P_Liobagrus_marginatoides,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/566/295/GCA_028566295.1_ASM2856629v1/GCA_028566295.1_ASM2856629v1_genomic.fna.gz,Liobagrus_marginatus
Y0703P,Tachysurus eupogon,Y_10_A,P_Tachysurus_eupogon,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/655/615/GCF_022655615.1_HZAU_PFXX_2.0/GCF_022655615.1_HZAU_PFXX_2.0_genomic.fna.gz,Tachysurus_fulvidraco
Y0704P,Chanodichthys mongolicus,Y_10_A,P_Chanodichthys_mongolicus,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0705P,Chanodichthys mongolicus,Y_10_A,P_Chanodichthys_mongolicus,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0706P,Chanodichthys dabryi,Y_10_A,P_Chanodichthys_dabryi,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0707P,Chanodichthys dabryi,Y_10_A,P_Chanodichthys_dabryi,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/489/055/GCA_024489055.1_ASM2448905v1/GCA_024489055.1_ASM2448905v1_genomic.fna.gz,Chanodichthys_erythropterus
Y0708P,Hemiculter bleekeri,Y_10_A,P_Hemiculter_bleekeri,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0709P,Hemiculter bleekeri,Y_10_A,P_Hemiculter_bleekeri,Y_10_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0711P,Triplophysa orientalis,Y_11_A,P_Triplophysa_orientalis,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0712P,Triplophysa orientalis,Y_11_A,P_Triplophysa_orientalis,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0713P,Triplophysa orientalis,Y_11_A,P_Triplophysa_orientalis,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0714P,Triplophysa orientalis,Y_11_A,P_Triplophysa_orientalis,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0715P,Gymnocypris eckloni,Y_11_A,P_Gymnocypris_eckloni,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0718P,Gymnocypris eckloni,Y_11_A,P_Gymnocypris_eckloni,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0719P,Gymnocypris eckloni,Y_11_A,P_Gymnocypris_eckloni,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0720P,Triplophysa pseudoscleroptera,Y_11_B,P_Triplophysa_pseudoscleroptera,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0721P,Triplophysa pseudoscleroptera,Y_11_B,P_Triplophysa_pseudoscleroptera,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0722P,Triplophysa pseudoscleroptera,Y_11_B,P_Triplophysa_pseudoscleroptera,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0723P,Triplophysa pseudoscleroptera,Y_11_B,P_Triplophysa_pseudoscleroptera,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0724P,Triplophysa pseudoscleroptera,Y_11_B,P_Triplophysa_pseudoscleroptera,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0725P,Triplophysa pappenheimi,Y_11_B,P_Triplophysa_pappenheimi,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0727P,Triplophysa pappenheimi,Y_11_B,P_Triplophysa_pappenheimi,Y_11_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0728P,Triplophysa siluroides,Y_11_A,P_Triplophysa_siluroides,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0729P,Triplophysa siluroides,Y_11_A,P_Triplophysa_siluroides,Y_11_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/030/095/GCA_006030095.1_ASM603009v1/GCA_006030095.1_ASM603009v1_genomic.fna.gz,Triplophysa_stenura
Y0734P,Schizopygopsis selincuoensis,0,P_Schizopygopsis_selincuoensis,0,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/474/115/GCA_027474115.1_SKLP_Smal_1.2/GCA_027474115.1_SKLP_Smal_1.2_genomic.fna.gz,Schizopygopsis_malacanthus
Y0833P,Siniperca knerii,Y_14_A,P_Siniperca_knerii,Y_14_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0836P,Siniperca knerii,Y_14_A,P_Siniperca_knerii,Y_14_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0852P,Onychostoma simum,Y_14_B,P_Onychostoma_simum,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0855P,Onychostoma simum,Y_14_B,P_Onychostoma_simum,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0859P,Leptobotia elongata,Y_14_A,P_Leptobotia_elongata,Y_14_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/580/225/GCF_027580225.1_HAU_Mang_1.0/GCF_027580225.1_HAU_Mang_1.0_genomic.fna.gz,Misgurnus_anguillicaudatus
Y0861P,Leptobotia elongata,Y_14_B,P_Leptobotia_elongata,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/580/225/GCF_027580225.1_HAU_Mang_1.0/GCF_027580225.1_HAU_Mang_1.0_genomic.fna.gz,Misgurnus_anguillicaudatus
Y0864P,Procypris rabaudi,Y_14_B,P_Procypris_rabaudi,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0869P,Procypris rabaudi,Y_14_B,P_Procypris_rabaudi,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0870P,Procypris rabaudi,Y_14_B,P_Procypris_rabaudi,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0875P,Procypris rabaudi,Y_14_B,P_Procypris_rabaudi,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0876P,Procypris rabaudi,Y_14_B,P_Procypris_rabaudi,Y_14_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0880P,Percocypris pingi,Y_15_A,P_Percocypris_pingi,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/422/415/GCA_027422415.1_SKLP_Slan_1.0/GCA_027422415.1_SKLP_Slan_1.0_genomic.fna.gz,Schizothorax_lantsangensis
Y0882P,Glyptothorax fokiensis,Y_15_A,P_Glyptothorax_fokiensis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0883P,Glyptothorax fokiensis,Y_15_A,P_Glyptothorax_fokiensis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0884P,Glyptothorax fokiensis,Y_15_A,P_Glyptothorax_fokiensis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0885P,Glyptothorax fokiensis,Y_15_A,P_Glyptothorax_fokiensis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0886P,Glyptothorax fokiensis,Y_15_A,P_Glyptothorax_fokiensis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0887P,Glyptothorax fokiensis,Y_15_A,P_Glyptothorax_fokiensis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/784/505/GCA_005784505.1_ASM578450v1/GCA_005784505.1_ASM578450v1_genomic.fna.gz,Bagarius_yarrelli
Y0889P,Hemiculterella sauvagei,Y_15_A,P_Hemiculterella_sauvagei,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0890P,Hemiculterella sauvagei,Y_15_A,P_Hemiculterella_sauvagei,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0891P,Hemiculterella sauvagei,Y_15_A,P_Hemiculterella_sauvagei,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0892P,Hemiculterella sauvagei,Y_15_A,P_Hemiculterella_sauvagei,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0893P,Rhinogobius similis,Y_15_A,P_Rhinogobius_similis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/453/435/GCA_019453435.1_ASM1945343v1/GCA_019453435.1_ASM1945343v1_genomic.fna.gz,Rhinogobius_similis
Y0894P,Rhinogobius similis,Y_15_A,P_Rhinogobius_similis,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/453/435/GCA_019453435.1_ASM1945343v1/GCA_019453435.1_ASM1945343v1_genomic.fna.gz,Rhinogobius_similis
Y0906P,Sinocyclocheilus guilinensis,Y_18_A,P_Sinocyclocheilus_guilinensis,Y_18_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/995/GCA_018148995.1_ASM1814899v1/GCA_018148995.1_ASM1814899v1_genomic.fna.gz,Sinocyclocheilus_maitianheensis
Y0907P,Sinocyclocheilus guilinensis,Y_18_A,P_Sinocyclocheilus_guilinensis,Y_18_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/995/GCA_018148995.1_ASM1814899v1/GCA_018148995.1_ASM1814899v1_genomic.fna.gz,Sinocyclocheilus_maitianheensis
Y0908P,Sinocyclocheilus guilinensis,Y_18_A,P_Sinocyclocheilus_guilinensis,Y_18_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/995/GCA_018148995.1_ASM1814899v1/GCA_018148995.1_ASM1814899v1_genomic.fna.gz,Sinocyclocheilus_maitianheensis
Y0909P,Sinocyclocheilus guilinensis,Y_18_A,P_Sinocyclocheilus_guilinensis,Y_18_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/995/GCA_018148995.1_ASM1814899v1/GCA_018148995.1_ASM1814899v1_genomic.fna.gz,Sinocyclocheilus_maitianheensis
Y0913P,Sinocyclocheilus guilinensis,Y_18_B,P_Sinocyclocheilus_guilinensis,Y_18_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/148/995/GCA_018148995.1_ASM1814899v1/GCA_018148995.1_ASM1814899v1_genomic.fna.gz,Sinocyclocheilus_maitianheensis
Y0915P,Hemiculter leucisculus,Y_15_A,P_Hemiculter_leucisculus,Y_15_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/731/715/GCA_003731715.1_BGI_Agra_1.0/GCA_003731715.1_BGI_Agra_1.0_genomic.fna.gz,Anabarilius_grahami
Y0916P,Leptobotia elongata,Y_15_B,P_Leptobotia_elongata,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/580/225/GCF_027580225.1_HAU_Mang_1.0/GCF_027580225.1_HAU_Mang_1.0_genomic.fna.gz,Misgurnus_anguillicaudatus
Y0917P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0918P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0919P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0920P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0921P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0922P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0924P,Gymnocypris potanini,Y_15_B,P_Gymnocypris_potanini,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/564/155/GCA_027564155.1_ASM2756415v1/GCA_027564155.1_ASM2756415v1_genomic.fna.gz,Gymnocypris_eckloni
Y0925P,Pseudorasbora parva,Y_15_B,P_Pseudorasbora_parva,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0926P,Pseudorasbora parva,Y_15_B,P_Pseudorasbora_parva,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0928P,Pseudorasbora parva,Y_15_B,P_Pseudorasbora_parva,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0929P,Pseudorasbora parva,Y_15_B,P_Pseudorasbora_parva,Y_15_B,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/679/245/GCA_024679245.1_ASM2467924v1/GCA_024679245.1_ASM2467924v1_genomic.fna.gz,Pseudorasbora_parva
Y0930P,Procypris rabaudi,Y_17_A,P_Procypris_rabaudi,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0931P,Procypris rabaudi,Y_17_A,P_Procypris_rabaudi,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0932P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0933P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0934P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0935P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0936P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0937P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0938P,Siniperca knerii,Y_17_A,P_Siniperca_knerii,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0939P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0940P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0941P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0944P,Siniperca knerii,Y_17_A,P_Siniperca_knerii,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0945P,Siniperca knerii,Y_17_A,P_Siniperca_knerii,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0946P,Siniperca knerii,Y_17_A,P_Siniperca_knerii,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0947P,Siniperca knerii,Y_17_A,P_Siniperca_knerii,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0948P,Siniperca knerii,Y_17_A,P_Siniperca_knerii,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/011/952/075/GCA_011952075.1_sinKne6b/GCA_011952075.1_sinKne6b_genomic.fna.gz,Siniperca_knerii
Y0949P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
Y0950P,Procypris rabaudi,Y_17_A,P_Procypris_rabaudi,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0951P,Procypris rabaudi,Y_17_A,P_Procypris_rabaudi,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/340/385/GCF_018340385.1_ASM1834038v1/GCF_018340385.1_ASM1834038v1_genomic.fna.gz,Cyprinus_carpio
Y0952P,Onychostoma simum,Y_17_A,P_Onychostoma_simum,Y_17_A,,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/432/095/GCF_012432095.1_ASM1243209v1/GCF_012432095.1_ASM1243209v1_genomic.fna.gz,Onychostoma_macrolepis
